month,trades,pf,winrate,dd,gp,gl
2023-09,5,0.04907407438622933,20.0,-0.9401927155836654,4.6294635580185,-94.06279743751108
2023-10,10,0.2935295902882715,40.0,-1.0966207650214388,42.898660940377106,-146.50893693184614
2023-11,9,0.14248387641017562,33.33333333333333,-1.2819460805670646,21.224979633854772,-149.41958769056149
2023-12,0,,,,0.0,0.0
2024-01,0,,,,0.0,0.0
2024-02,0,,,,0.0,0.0
2024-03,7,0.2704634148083856,57.14285714285714,-0.6168258718054931,16.368065322859866,-60.486702557311716
2024-04,0,,,,0.0,0.0
2024-05,0,,,,0.0,0.0
2024-06,0,,,,0.0,0.0
2024-07,5,0.8480210456771498,80.0,-0.2689348172477901,17.119863812394613,-20.220122183339228
2024-08,15,0.145606942005732,33.33333333333333,-2.0240718852261863,33.30572609900228,-229.54433061496215
2024-09,0,,,,0.0,0.0
2024-10,0,,,,0.0,0.0
2024-11,0,,,,0.0,0.0
2024-12,12,0.7011136438922523,66.66666666666666,-0.6489349919003851,63.53526395837259,-90.75896744916419
2025-01,19,0.4211605960257995,47.368421052631575,-1.8300695570579784,108.08052355727496,-257.47069807576844
2025-02,0,,,,0.0,0.0
2025-03,0,,,,0.0,0.0
2025-04,0,,,,0.0,0.0
2025-05,10,0.12180245177487833,30.0,-1.768120968370146,23.335582204184252,-191.52969793181094
2025-06,0,,,,0.0,0.0
2025-07,0,,,,0.0,0.0
2025-08,0,,,,0.0,0.0
