month,trades,pf,winrate,dd,gp,gl
2023-09,9,0.31310031705760416,33.33333333333333,-0.9190300081670322,32.82951146808452,-105.23806962737855
2023-10,14,0.279736548764002,28.57142857142857,-1.593966905077282,55.76485335286761,-199.85551212463756
2023-11,10,0.17704126351475252,20.0,-1.3549892587623402,29.102552384495446,-164.60147826073057
2023-12,0,,,,0.0,0.0
2024-01,0,,,,0.0,0.0
2024-02,0,,,,0.0,0.0
2024-03,4,0.11158858601793324,25.0,-0.5374870770091578,6.734667422347144,-60.4833751232618
2024-04,11,0.3021544011741024,27.27272727272727,-1.3840243026905674,43.78938682475072,-145.781148492358
2024-05,0,,,,0.0,0.0
2024-06,0,,,,0.0,0.0
2024-07,0,,,,0.0,0.0
2024-08,13,0.17398934097219004,23.076923076923077,-1.8288539074768795,35.876045557424995,-206.95545719111158
2024-09,0,,,,0.0,0.0
2024-10,0,,,,0.0,0.0
2024-11,0,,,,0.0,0.0
2024-12,15,0.5639940841132507,40.0,-0.9406218007726008,91.48330352445845,-162.3417105645013
2025-01,0,,,,0.0,0.0
2025-02,0,,,,0.0,0.0
2025-03,0,,,,0.0,0.0
2025-04,10,0.1910922928886319,10.0,-1.9219958703478035,37.857077443492216,-199.9720781757702
2025-05,0,,,,0.0,0.0
2025-06,0,,,,0.0,0.0
2025-07,0,,,,0.0,0.0
2025-08,18,0.04217451140334734,5.555555555555555,-3.189564568390324,14.092074754099052,-333.0485315931287
