month,trades,pf,winrate,dd
2023-10,3,2.839914995382459,66.66666666666666,-0.12424992658900402
2023-11,4,0.0,0.0,-0.6332300329640606
2023-12,5,1.8170717285404734,60.0,-0.1677340750569245
2024-01,2,,100.0,-0.07477874505441573
2024-02,3,0.0,0.0,-0.45565628248006584
2024-03,1,,100.0,-0.0
2024-04,4,0.37875506553008315,25.0,-0.4233418318021265
2024-05,1,,100.0,-0.0
2024-06,3,0.0,0.0,-0.37761537881871865
2024-07,1,,100.0,-0.03448974091813106
2024-08,6,0.26965429918296735,16.666666666666664,-0.5751569220857178
2024-09,4,,100.0,-0.06246013831067154
2024-10,2,1.1940657321490384,50.0,-0.26193251531797523
2024-11,6,6.107367481398774,83.33333333333334,-0.37413706245745804
2024-12,4,1.490506710746804,50.0,-0.2323409765844553
2025-01,7,1.3869288624646607,57.14285714285714,-0.3592420561190357
2025-02,3,3.3238842844975744,66.66666666666666,-0.25434767748354625
2025-03,1,,100.0,-0.0
2025-04,3,5.879190742373483,66.66666666666666,-0.1437863567688935
2025-05,5,0.0,0.0,-0.7937582166592905
2025-06,7,1.098930899385013,42.857142857142854,-0.428822632383441
2025-07,5,0.24874653904940905,20.0,-0.46225566493701686
2025-08,6,0.13132416289363358,16.666666666666664,-0.8328602767261328
2025-09,0,,,-0.0
