Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,"Entry__atr(H,L,C,14)","Exit__atr(H,L,C,14)","Entry__rsi(C,20)","Exit__rsi(C,20)","Entry__bbands(C,20,2.0)_0","Exit__bbands(C,20,2.0)_0","Entry__bbands(C,20,2.0)_1","Exit__bbands(C,20,2.0)_1","Entry__bbands(C,20,2.0)_2","Exit__bbands(C,20,2.0)_2","Entry__session_…(timestamp,7,18)","Exit__session_…(timestamp,7,18)"
9452,68,72,1.0474458532388848,1.0460911598021112,1.0460911598021112,1.0496719123561995,-12.804562364384399,0.0,-0.001293330278204552,2024-12-02 15:00:00+00:00,2024-12-02 16:00:00+00:00,0 days 01:00:00,A_long,0.0013589948381701618,0.0012611297100834835,23.749830883921845,30.805965999229926,1.0474225667917507,1.0455024915530933,1.050838,1.049868,1.0542534332082492,1.0542335084469068,1.0,1.0
-9385,262,276,1.0534235820840883,1.0509940293609104,1.0549077614661608,1.0509940293609104,22.801352307024665,0.0,0.0023063397900883187,2024-12-04 15:30:00+00:00,2024-12-04 19:00:00+00:00,0 days 03:30:00,A_short,0.0014380599373394816,0.001179334515400938,66.91618020149414,53.4714565905021,1.04713348955384,1.0494484475133377,1.0499575,1.0523635,1.0527815104461602,1.0552785524866624,1.0,0.0
-9378,352,352,1.0566132901359984,1.0578370706795686,1.0578370706795686,1.0546532727767766,-11.476613937601304,0.0,-0.0011582104398977222,2024-12-05 14:00:00+00:00,2024-12-05 14:00:00+00:00,0 days 00:00:00,A_short,0.001152127922292848,0.001152127922292848,83.06101303509035,83.06101303509035,1.0509408569317173,1.0509408569317173,1.0536835,1.0536835,1.0564261430682826,1.0564261430682826,1.0,1.0
-9358,353,354,1.0576031995314188,1.0588621279222927,1.0588621279222927,1.0556361697398728,-11.781051881798302,0.0,-0.001190359854652323,2024-12-05 14:15:00+00:00,2024-12-05 14:30:00+00:00,0 days 00:15:00,A_short,0.001186510865987123,0.0011963094171888156,83.78634304555152,85.24151540127804,1.0507301794594661,1.0504545697402847,1.0539654999999999,1.0542185,1.0572008205405337,1.0579824302597152,1.0,1.0
-9312,447,448,1.0616128325371113,1.0594945235412592,1.062909709143745,1.0594945235412592,19.725693369374575,0.0,0.001995368679549192,2024-12-06 13:45:00+00:00,2024-12-06 14:00:00+00:00,0 days 00:15:00,A_short,0.0013570812579122528,0.0016988037568573052,65.65175119246598,47.545995192683506,1.0563628765877395,1.056384070194536,1.0583360000000002,1.05835,1.0603091234122608,1.0603159298054639,1.0,1.0
-9404,735,737,1.0532236003880437,1.0512196607721025,1.0544868551266098,1.0512196607721025,18.84504814831154,0.0,0.0019026725333566308,2024-12-11 13:45:00+00:00,2024-12-11 14:15:00+00:00,0 days 00:30:00,A_short,0.0012366077763951398,0.0013483853964923525,63.64269914189236,47.83470821109925,1.0484963359802908,1.0484984669444288,1.0504535000000002,1.0505404999999999,1.0524106640197095,1.052582533055571,1.0,1.0
9561,1320,1320,1.0380749956985702,1.036899660496928,1.036899660496928,1.0399526111055295,-11.237379862900568,0.0,-0.0011322257125085944,2024-12-19 16:00:00+00:00,2024-12-19 16:00:00+00:00,0 days 00:00:00,A_long,0.001102294235995605,0.001102294235995605,22.37824903310917,22.37824903310917,1.0378987741878618,1.0378987741878618,1.0397915,1.0397915,1.0416842258121382,1.0416842258121382,1.0,1.0
9561,1321,1323,1.0369648941116174,1.0357477057640045,1.0357477057640045,1.038834129624792,-11.637537791526585,0.0,-0.0011737989921594139,2024-12-19 16:15:00+00:00,2024-12-19 16:45:00+00:00,0 days 00:30:00,A_long,0.0011673216711961885,0.0012465660552540485,39.81546365059333,26.691487417722357,1.037736734340382,1.0365917621051308,1.0396505,1.0392584999999999,1.041564265659618,1.041925237894869,1.0,1.0
9561,1324,1376,1.0357647842878845,1.034413433944746,1.034413433944746,1.0379038188994574,-12.920260630748174,0.0,-0.0013046884424321448,2024-12-19 17:00:00+00:00,2024-12-20 06:00:00+00:00,0 days 13:00:00,A_long,0.0012790239145535076,0.0007114263168001152,34.628604811708854,33.59339806070571,1.0361927794356118,1.0354934090278,1.0390644999999998,1.0361474999999998,1.0419362205643878,1.0368015909721995,1.0,0.0
-9473,1421,1479,1.0437644661651382,1.0414172907781556,1.0452326162343581,1.0414172907781556,22.234792440886093,0.0,0.002248759622567209,2024-12-20 17:15:00+00:00,2024-12-23 07:45:00+00:00,2 days 14:30:00,A_short,0.0012796007364436976,0.0005968396973111095,74.10047338976378,15.949121046227162,1.0374935949387052,1.0422752510661666,1.04056,1.0437115000000001,1.0436264050612947,1.0451477489338337,1.0,1.0
9541,1926,1933,1.038895070744788,1.037422074110436,1.037422074110436,1.0412242666012153,-14.05386088835103,0.0,-0.0014178492860649206,2024-12-30 14:00:00+00:00,2024-12-30 15:45:00+00:00,0 days 01:45:00,A_long,0.0014995357709554772,0.001376285968246761,32.913706993137026,30.078314075431535,1.0402735958855558,1.0367542084264152,1.0435535,1.0421355,1.0468334041144443,1.047516791573585,1.0,1.0
