month,trades,pf,winrate,dd,gp,gl
2023-09,15,0.20758489855993004,20.0,-2.0395943048351572,46.618063125017706,-225.72204520157442
2023-10,19,0.31827506458442156,31.57894736842105,-1.9040876169653553,88.61807501180176,-279.0268367083434
2023-11,20,0.12993973544038237,10.0,-3.0280956327970343,44.030626025767226,-338.99745643786855
2023-12,11,0.14679222278266288,18.181818181818183,-1.894287762431035,26.743202954212382,-183.94607465986428
2024-01,12,0.10860262361232265,16.666666666666664,-1.7652510598799576,21.439095159618795,-197.96420114761335
2024-02,18,0.19814431913012345,33.33333333333333,-1.9798380741632648,41.66438049239379,-209.87120879107255
2024-03,12,0.04945274866878902,16.666666666666664,-1.5985645879920463,8.271583099824909,-168.12804189902667
2024-04,15,0.1866618064967951,26.666666666666668,-1.849291063390257,37.53533419387883,-200.3543532976891
2024-05,19,0.05903867156167874,15.789473684210526,-2.4620731111024696,15.503276720903818,-261.7105878311499
2024-06,13,0.18098676276018666,23.076923076923077,-1.355547482426478,29.888845371748147,-165.4435936143969
2024-07,16,0.03613148800382053,12.5,-1.993408872166258,7.527213566712879,-206.868100783342
2024-08,15,0.2567411649440208,20.0,-1.8668724996393382,54.023883728844666,-209.56954703890966
2024-09,16,0.0508215767256507,6.25,-2.5708919658949503,13.659922151652157,-270.7491187411453
2024-10,13,0.1746251702114375,30.76923076923077,-1.3495326597734336,28.38195952702226,-162.70061224502876
2024-11,23,0.4663001315674427,30.434782608695656,-1.7877128384173768,155.2549712348716,-334.02625507661185
2024-12,15,0.10848365312899372,13.333333333333334,-2.255967264001013,27.60953985886772,-253.2062662589692
2025-01,20,0.31007899992984445,25.0,-2.6434469467948363,104.62179721577824,-336.13527264517927
2025-02,15,0.3667891863403276,26.666666666666668,-1.3421548150072349,77.62571477583809,-211.84119627655866
2025-03,14,0.1269477109584996,7.142857142857142,-2.4953482696249085,34.72432251901662,-271.54217441196914
2025-04,11,0.2396410279863777,18.181818181818183,-2.4564518610794117,59.5864829221901,-247.10889937663478
2025-05,10,0.14111444126415595,10.0,-1.834143788650544,25.61924613403,-183.4143788650549
2025-06,15,0.16652800575512205,13.333333333333334,-2.273652453218622,45.13291908287313,-272.4981644047332
2025-07,21,0.26616402641406023,28.57142857142857,-2.3711352236631345,76.9670359450766,-291.1112640472816
2025-08,14,0.4044228057784132,28.57142857142857,-1.2514640951805545,74.68167781216579,-185.1738362261179
