symbol,strategy,timestamp,side,price,sl,tp,size,tag
EURUSD,A,2024-08-12T15:00:00Z,sell,1.0937,1.094386157338544,1.0916415279843674,9088,A_short
EURUSD,A,2024-08-13T09:00:00Z,buy,1.09177,1.0912326711944151,1.0933819864167542,9121,A_long
EURUSD,A,2024-08-13T12:30:00Z,sell,1.09397,1.0945975070579037,1.0920874788262893,9115,A_short
EURUSD,A,2024-08-13T12:45:00Z,sell,1.09409,1.0947458394501832,1.0921224816494504,9108,A_short
EURUSD,A,2024-08-13T13:15:00Z,sell,1.0954,1.096158563853693,1.0931243084389206,9091,A_short
EURUSD,A,2024-08-13T13:45:00Z,sell,1.09586,1.0965816768501073,1.0936949694496783,9080,A_short
EURUSD,A,2024-08-13T18:00:00Z,sell,1.09844,1.0990405452472742,1.0966383642581776,9052,A_short
EURUSD,A,2024-08-13T18:15:00Z,sell,1.09913,1.0997531392143043,1.097260582357087,9040,A_short
EURUSD,A,2024-08-13T18:45:00Z,sell,1.09991,1.1005046245654106,1.0981261263037678,9028,A_short
EURUSD,A,2024-08-14T06:45:00Z,sell,1.09999,1.1003780395603964,1.098825881318811,9041,A_short
EURUSD,A,2024-08-14T07:15:00Z,sell,1.10012,1.1005498608253643,1.098830417523907,9036,A_short
EURUSD,A,2024-08-14T07:30:00Z,sell,1.10041,1.1008585460486493,1.0990643618540525,9029,A_short
EURUSD,A,2024-08-14T08:45:00Z,sell,1.10192,1.1024280926920706,1.100395721923788,9013,A_short
EURUSD,A,2024-08-14T09:15:00Z,sell,1.10253,1.1030836340664885,1.1008690978005347,9003,A_short
EURUSD,A,2024-08-14T13:30:00Z,sell,1.10412,1.1053432705280808,1.1004501884157576,8984,A_short
