month,trades,pf,winrate,dd
2023-10,9,0.4940532542609248,22.22222222222222,-0.5707757204992725
2023-11,7,0.3155350113314415,28.57142857142857,-0.5982011987512581
2023-12,10,1.3206240820337976,50.0,-0.23382206303829145
2024-01,6,1.3885382348728903,50.0,-0.2245275211622655
2024-02,7,0.9317274385045126,57.14285714285714,-0.33438253249691297
2024-03,4,4.575780639664728,75.0,-0.0821501207627029
2024-04,9,0.8128132335673426,44.44444444444444,-0.3167478645144217
2024-05,3,3.311820502941969,66.66666666666666,-0.17541430260502588
2024-06,5,0.5554932820019826,40.0,-0.40788397293124445
2024-07,5,5.871065016185955,80.0,-0.10957996565934547
2024-08,12,0.2538556418921706,16.666666666666664,-0.9885393542289345
2024-09,13,1.2631224999956168,46.15384615384615,-0.28425068317990965
2024-10,4,3.0065869601227466,75.0,-0.26191493344533967
2024-11,17,1.7799361863158993,52.94117647058824,-0.6810417838926996
2024-12,11,2.2188580521795536,63.63636363636363,-0.23766227004655693
2025-01,9,1.8060467096402593,66.66666666666666,-0.37205497756839234
2025-02,9,1.950155507741203,66.66666666666666,-0.28911491152253666
2025-03,11,1.192212586727697,54.54545454545454,-0.3986943552816591
2025-04,5,3.3895757150232204,60.0,-0.2748893972369104
2025-05,9,0.12054288186361342,11.11111111111111,-1.1343661834189778
2025-06,9,1.0543848512384768,44.44444444444444,-0.55660170748012
2025-07,5,0.24874653904940905,20.0,-0.46225566493701686
2025-08,14,0.34235853223955987,28.57142857142857,-0.9841446346758653
2025-09,2,0.0,0.0,-0.1877291614512666
