month,trades,pf,winrate,dd
2023-10,22,0.8324747494946813,22.727272727272727,-1.0758951191867983
2023-11,20,1.1546239992861693,35.0,-0.8387036952228755
2023-12,12,0.9454933783011797,25.0,-0.7917757506524681
2024-01,20,1.1973139290754833,30.0,-0.7817806457995458
2024-02,13,0.891368192826641,30.76923076923077,-0.4736884011612319
2024-03,11,1.7892478742205316,36.36363636363637,-0.4436241667579499
2024-04,22,0.9952209946451932,27.27272727272727,-1.109820625425395
2024-05,7,2.1019000768770217,42.857142857142854,-0.5571522035095477
2024-06,7,0.8500906394451051,28.57142857142857,-0.7152117990198659
2024-07,9,1.9338626682114295,44.44444444444444,-0.5376378543873961
2024-08,19,0.9404139947901469,26.31578947368421,-0.6985380512277373
2024-09,19,1.860716757086447,42.10526315789473,-0.5067874782573756
2024-10,9,1.344787372821924,33.33333333333333,-0.5977145998188216
2024-11,26,1.5661019511748235,30.76923076923077,-1.1619645749507135
2024-12,19,1.7101610828712897,36.84210526315789,-0.7659321515444795
2025-01,27,2.0023511770144458,40.74074074074074,-0.5959226330087053
2025-02,17,0.8405140566694465,29.411764705882355,-1.0022478992656736
2025-03,23,0.8818617341108907,26.08695652173913,-1.12872439086803
2025-04,12,1.8571703718798287,33.33333333333333,-0.9593255289145675
2025-05,14,0.9101856745597502,21.428571428571427,-0.7979849843094189
2025-06,19,1.7457792076170453,36.84210526315789,-0.6450407646038325
2025-07,28,1.449789725753162,32.142857142857146,-0.8250375002254562
2025-08,22,0.2977701902062141,13.636363636363635,-1.8941372878408025
2025-09,4,2.3372691160480845,50.0,-0.270792798825259
