Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,"Entry__atr(H,L,C,14)","Exit__atr(H,L,C,14)","Entry__rsi(C,20)","Exit__rsi(C,20)","Entry__bbands(C,20,2.0)_0","Exit__bbands(C,20,2.0)_0","Entry__bbands(C,20,2.0)_1","Exit__bbands(C,20,2.0)_1","Entry__bbands(C,20,2.0)_2","Exit__bbands(C,20,2.0)_2","Entry__session_…(timestamp,7,18)","Exit__session_…(timestamp,7,18)"
8760,257,269,1.1301634228396757,1.1320670534719972,1.128944970293335,1.1320670534719972,16.67580433913601,0.0,0.0016843852790231484,2025-05-05 16:15:00+00:00,2025-05-05 19:15:00+00:00,0 days 03:00:00,A_long,0.0010330257457764696,0.0007717270002157413,19.823157413633112,53.55304286595266,1.1303636343386871,1.128753785674184,1.133945,1.1312985,1.1375263656613128,1.133843214325816,1.0,0.0
-8740,319,320,1.134496161660535,1.132777285372847,1.1355970636817516,1.132777285372847,15.022978754391843,0.0,0.0015151010164476952,2025-05-06 07:45:00+00:00,2025-05-06 08:00:00+00:00,0 days 00:15:00,A_short,0.0010194551908514586,0.0011675278320712596,65.10774585952815,68.11545891981973,1.1304258753378307,1.1305608647780758,1.1322990000000002,1.13248,1.1341721246621697,1.134399135221924,1.0,1.0
8829,544,544,1.1248729387000531,1.1229554969996602,1.1229554969996602,1.1280361054006116,-16.92909277276869,0.0,-0.0017045851441752635,2025-05-08 16:00:00+00:00,2025-05-08 16:00:00+00:00,0 days 00:00:00,A_long,0.0019032359336278706,0.0019032359336278706,21.936256032102563,21.936256032102563,1.1245800572086242,1.1245800572086242,1.1289500000000001,1.1289500000000001,1.133319942791376,1.133319942791376,1.0,1.0
8832,545,584,1.1225927300349605,1.120586764066372,1.120586764066372,1.1259158246805303,-17.716691434573505,0.0,-0.001786904471157591,2025-05-08 16:15:00+00:00,2025-05-09 02:00:00+00:00,0 days 09:45:00,A_long,0.0018148044758108089,0.0008958262101865325,24.496156912079016,25.087138689352415,1.1235230395792242,1.1207281423715312,1.1286425,1.1222145,1.1337619604207758,1.1237008576284686,1.0,0.0
-8768,634,635,1.1285567052880128,1.1265237642206152,1.1298623532107694,1.1265237642206152,17.824827278942138,0.0,0.001801363686797397,2025-05-09 14:30:00+00:00,2025-05-09 14:45:00+00:00,0 days 00:15:00,A_short,0.0012213727826667397,0.0012838564116445035,64.50066403839415,55.46930407443788,1.1234304424030228,1.1235485045455058,1.125668,1.1257759999999999,1.127905557596977,1.128003495454494,1.0,1.0
8884,701,701,1.116012127834825,1.114319629358813,1.114319629358813,1.1187446671541366,-15.03615646089105,0.0,-0.0015165592145451878,2025-05-12 07:15:00+00:00,2025-05-12 07:15:00+00:00,0 days 00:00:00,A_long,0.0020776545556953603,0.0020776545556953603,10.236018776903322,10.236018776903322,1.116148130789497,1.116148130789497,1.1217955,1.1217955,1.127442869210503,1.127442869210503,1.0,1.0
8906,702,704,1.1116517288085954,1.1094323454443047,1.1094323454443047,1.1152497782002515,-19.765828242373225,0.0,-0.00199647363178157,2025-05-12 07:30:00+00:00,2025-05-12 08:00:00+00:00,0 days 00:30:00,A_long,0.002224633948269307,0.002329613943366758,9.38708228444409,8.822259117905602,1.1136941359032473,1.1099351417757013,1.1211525,1.1198495,1.1286108640967527,1.1297638582242986,1.0,1.0
-8876,820,820,1.1129481339117384,1.1140433860888814,1.1140433860888814,1.1112339050400135,-9.721458324321388,0.0,-0.0009840999268253547,2025-05-13 13:00:00+00:00,2025-05-13 13:00:00+00:00,0 days 00:00:00,A_short,0.0011069346103638837,0.0011069346103638837,76.13420966162657,76.13420966162657,1.1092687231301919,1.1092687231301919,1.111147,1.111147,1.1130252768698083,1.1130252768698083,1.0,1.0
-8862,821,822,1.113608073508685,1.1148269346103639,1.1148269346103639,1.1117275177013453,-10.801547083077455,0.0,-0.001094515324263412,2025-05-13 13:15:00+00:00,2025-05-13 13:30:00+00:00,0 days 00:15:00,A_short,0.0012046766623153744,0.0011573864406733269,78.41809789852744,80.23033922969331,1.1090401491277586,1.1088789185587014,1.1113199999999999,1.1115235,1.1135998508722411,1.1141680814412989,1.0,1.0
-8791,896,896,1.1213673633152124,1.122638729438545,1.122638729438545,1.1193942870106193,-11.176579590216555,0.0,-0.001133764156978856,2025-05-14 08:00:00+00:00,2025-05-14 08:00:00+00:00,0 days 00:00:00,A_short,0.00151356551340554,0.00151356551340554,76.06949875156715,76.06949875156715,1.1173052772561094,1.1173052772561094,1.119361,1.119361,1.1214167227438907,1.1214167227438907,1.0,1.0
-8772,897,897,1.1225372562370728,1.1241535655134056,1.1241535655134056,1.1199155820758702,-14.178264971991567,0.0,-0.0014398713872099123,2025-05-14 08:15:00+00:00,2025-05-14 08:15:00+00:00,0 days 00:00:00,A_short,0.001667756778284795,0.001667756778284795,80.74493413916376,80.74493413916376,1.1167668869527259,1.1167668869527259,1.1196329999999999,1.1196329999999999,1.122499113047274,1.122499113047274,1.0,1.0
