month,trades,pf,winrate,dd
2023-10,13,0.1055417694100435,23.076923076923077,-1.599937495845083
2023-11,17,0.029973811359484785,23.52941176470588,-1.8421004100381166
2023-12,11,0.35069832376914306,54.54545454545454,-0.801695752283571
2024-01,12,0.21369684759095706,33.33333333333333,-0.8680550290977362
2024-02,17,0.01672334703481748,11.76470588235294,-2.0321922490214472
2024-03,12,0.06439860580961346,25.0,-1.1674138504745635
2024-04,15,0.07611499844838963,20.0,-1.7538352138060653
2024-05,14,0.0939983695842106,21.428571428571427,-1.182383509831697
2024-06,10,0.0019314707989315236,10.0,-1.2733077960929817
2024-07,13,0.208381330065673,38.46153846153847,-0.7399268319518981
2024-08,17,0.0663040948959907,23.52941176470588,-2.3564885647899825
2024-09,16,0.26736794161013544,50.0,-0.8925342544087611
2024-10,9,0.09865359311198947,22.22222222222222,-0.9065349518952992
2024-11,15,0.4833000058527881,46.666666666666664,-1.1872246352455762
2024-12,13,0.31636175746439404,46.15384615384615,-0.843868055714414
2025-01,16,0.33421791042002286,43.75,-1.4043064392780469
2025-02,13,0.25797844883238663,23.076923076923077,-1.0460490932785338
2025-03,13,0.15735829354138103,46.15384615384615,-1.2564131224601982
2025-04,8,0.7847826119146695,37.5,-0.4959718956949133
2025-05,9,0.051655064243417176,22.22222222222222,-1.631461309763027
2025-06,11,0.2618220025060527,45.45454545454545,-1.3064655508472356
2025-07,16,0.3436063401528717,37.5,-1.2527869688503168
2025-08,19,0.03471295690954004,15.789473684210526,-2.7870814313681103
2025-09,0,,,-0.0
